player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Lamelo Ball,Nets @ Hornets,Hornets,Nets,3.5,bet365,132.0,2.32,0.431,146.0,0.4065,-5.69,bet365,-170.0,1.5882,0.6296,-146.0,0.5935,-5.74,1,1,1
Mark Williams,Nets @ Hornets,Hornets,Nets,1.5,bet365,-120.0,1.8333,0.5455,-104.0,0.5098,-6.54,bet365,-110.0,1.9091,0.5238,104.0,0.4902,-6.42,1,1,1
Moussa Diabate,Nets @ Hornets,Hornets,Nets,1.5,bet365,115.0,2.15,0.4651,127.0,0.4405,-5.29,bet365,-145.0,1.6897,0.5918,-127.0,0.5595,-5.46,1,1,1
Orlando Robinson,Wizards @ Raptors,Raptors,Wizards,0.5,bet365,-235.0,1.4255,0.7015,-193.0,0.6587,-6.1,bet365,175.0,2.75,0.3636,193.0,0.3413,-6.14,1,1,1
Ron Holland,Pistons @ Warriors,Warriors,Pistons,0.5,espnbet,120.0,2.2,0.4545,137.0,0.4219,-7.18,espnbet,-165.0,1.6061,0.6226,-137.0,0.5781,-7.15,1,1,1
Steven Adams,Pelicans @ Rockets,Rockets,Pelicans,0.5,bet365,-120.0,1.8333,0.5455,-104.0,0.5098,-6.54,bet365,-110.0,1.9091,0.5238,104.0,0.4902,-6.42,1,1,1
Tj Mcconnell,Pacers @ Hawks,Hawks,Pacers,1.5,bet365,100.0,2.0,0.5,113.0,0.4695,-6.1,bet365,-130.0,1.7692,0.5652,-113.0,0.5305,-6.14,1,1,1
Tyrese Haliburton,Pacers @ Hawks,Hawks,Pacers,1.5,bet365,-200.0,1.5,0.6667,-167.0,0.6255,-6.18,bet365,150.0,2.5,0.4,167.0,0.3745,-6.38,1,1,1
Yves Missi,Pelicans @ Rockets,Rockets,Pelicans,0.5,bet365,-230.0,1.4348,0.697,-188.0,0.6528,-6.34,bet365,170.0,2.7,0.3704,188.0,0.3472,-6.26,1,1,1
Ziaire Williams,Nets @ Hornets,Hornets,Nets,0.5,bet365,-200.0,1.5,0.6667,-167.0,0.6255,-6.18,bet365,150.0,2.5,0.4,167.0,0.3745,-6.38,1,1,1
