player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Cj Mccollum,Pelicans @ Rockets,Rockets,Pelicans,2.5,fanatics,-105.0,1.9524,0.5122,105.0,0.4878,-4.76,bet365,-115.0,1.8696,0.5349,-105.0,0.5122,-4.24,14,14,14
Corey Kispert,Wizards @ Raptors,Raptors,Wizards,1.5,unknown,-125.0,1.8,0.5556,-116.0,0.537,-3.34,betrivers,116.0,2.16,0.463,116.0,0.463,0.01,13,13,14
Duncan Robinson,Bulls @ Heat,Heat,Bulls,2.5,draftkings,110.0,2.1,0.4762,110.0,0.4762,0.0,underdog,-118.0,1.8475,0.5413,-110.0,0.5238,-3.23,14,13,14
Jalen Green,Pelicans @ Rockets,Rockets,Pelicans,2.5,hardrockbet,-115.0,1.8696,0.5349,-133.0,0.5708,6.72,betrivers,128.0,2.28,0.4386,133.0,0.4292,-2.14,14,13,14
Miles Bridges,Nets @ Hornets,Hornets,Nets,2.5,prizepicks,-118.0,1.8475,0.5413,-108.0,0.5192,-4.08,fanduel,118.0,2.18,0.4587,108.0,0.4808,4.81,14,13,14
Myles Turner,Pacers @ Hawks,Hawks,Pacers,1.5,betparx,120.0,2.2,0.4545,100.0,0.5,10.0,bet365,145.0,2.45,0.4082,100.0,0.5,22.5,14,13,14
Taurean Prince,Magic @ Bucks,Bucks,Magic,2.5,fanduel,158.0,2.58,0.3876,165.0,0.3774,-2.63,draftkings,-180.0,1.5556,0.6428,-165.0,0.6226,-3.15,14,14,14
Aaron Nesmith,Pacers @ Hawks,Hawks,Pacers,1.5,draftkings,110.0,2.1,0.4762,-138.0,0.5798,21.76,bet365,130.0,2.3,0.4348,138.0,0.4202,-3.35,12,13,13
Al Horford,Lakers @ Celtics,Celtics,Lakers,1.5,draftkings,-154.0,1.6494,0.6063,-137.0,0.5781,-4.65,bet365,130.0,2.3,0.4348,137.0,0.4219,-2.96,12,12,13
Dangelo Russell,Nets @ Hornets,Hornets,Nets,1.5,fanduel,178.0,2.78,0.3597,-131.0,0.5671,57.65,bet365,140.0,2.4,0.4167,131.0,0.4329,3.9,13,12,13
Scottie Barnes,Wizards @ Raptors,Raptors,Wizards,1.5,hardrockbet,145.0,2.45,0.4082,129.0,0.4367,6.99,fanduel,188.0,2.88,0.3472,-129.0,0.5633,62.23,13,13,13
Buddy Hield,Pistons @ Warriors,Warriors,Pistons,2.5,hardrockbet,140.0,2.4,0.4167,133.0,0.4292,3.01,draftkings,-145.0,1.6897,0.5918,-133.0,0.5708,-3.55,12,11,12
Dennis Schroder,Pistons @ Warriors,Warriors,Pistons,1.5,bet365,165.0,2.65,0.3774,171.0,0.369,-2.22,fanduel,-186.0,1.5376,0.6504,-171.0,0.631,-2.98,12,11,12
Jamal Shead,Wizards @ Raptors,Raptors,Wizards,1.5,prophetexchange,136.0,2.36,0.4237,128.0,0.4386,3.51,fliff,165.0,2.65,0.3774,-128.0,0.5614,48.77,12,11,12
Jonathan Isaac,Magic @ Bucks,Bucks,Magic,0.5,betonline,100.0,2.0,0.5,100.0,0.5,0.0,bet365,-105.0,1.9524,0.5122,100.0,0.5,-2.38,12,9,12
Khris Middleton,Wizards @ Raptors,Raptors,Wizards,1.5,caesars,165.0,2.65,0.3774,100.0,0.5,32.5,hardrockbet,110.0,2.1,0.4762,100.0,0.5,5.0,12,12,12
Kyshawn George,Wizards @ Raptors,Raptors,Wizards,2.5,bet365,145.0,2.45,0.4082,148.0,0.4032,-1.22,betrivers,145.0,2.45,0.4082,-148.0,0.5968,46.22,12,12,12
Nick Jr Smith,Nets @ Hornets,Hornets,Nets,2.5,fanduel,152.0,2.52,0.3968,100.0,0.5,26.0,fourwinds,150.0,2.5,0.4,100.0,0.5,25.0,12,11,12
Trae Young,Pacers @ Hawks,Hawks,Pacers,2.5,betparx,106.0,2.06,0.4854,-160.0,0.6154,26.77,hardrockbet,140.0,2.4,0.4167,160.0,0.3846,-7.7,12,12,12
