player,game,home_team,away_team,line,over_bookmaker,over_odds,over_decimal_odds,over_implied_prob,over_fair_odds,over_fair_prob,over_ev,under_bookmaker,under_odds,under_decimal_odds,under_implied_prob,under_fair_odds,under_fair_prob,under_ev,bookmakers_over,bookmakers_under,total_bookmakers
Payton Pritchard,Lakers @ Celtics,Celtics,Lakers,13.5,prophetexchange,115.0,2.15,0.4651,104.0,0.4902,5.39,fanduel,-106.0,1.9434,0.5146,-104.0,0.5098,-0.93,15,14,15
Rj Barrett,Wizards @ Raptors,Raptors,Wizards,21.5,unknown,-105.0,1.9524,0.5122,102.0,0.495,-3.36,betonline,-109.0,1.9174,0.5215,-102.0,0.5049,-3.19,15,15,15
Tyler Herro,Bulls @ Heat,Heat,Bulls,25.5,ballybet,104.0,2.04,0.4902,104.0,0.4902,0.0,prizepicks,100.0,2.0,0.5,-104.0,0.5098,1.96,15,14,15
Amen Thompson,Pelicans @ Rockets,Rockets,Pelicans,16.5,bovada,104.0,2.04,0.4902,105.0,0.4878,-0.49,prizepicks,100.0,2.0,0.5,-105.0,0.5122,2.44,14,14,14
Dennis Schroder,Pistons @ Warriors,Warriors,Pistons,8.5,prizepicks,100.0,2.0,0.5,133.0,0.4292,-14.16,pinnacle,111.0,2.11,0.4739,-133.0,0.5708,20.44,14,14,14
Dillon Brooks,Pelicans @ Rockets,Rockets,Pelicans,13.5,prizepicks,100.0,2.0,0.5,108.0,0.4808,-3.84,betrivers,100.0,2.0,0.5,-108.0,0.5192,3.84,14,14,14
Dyson Daniels,Pacers @ Hawks,Hawks,Pacers,15.5,betonline,-101.0,1.9901,0.5025,119.0,0.4566,-9.13,draftkings,100.0,2.0,0.5,-119.0,0.5434,8.68,14,13,14
Jakob Poeltl,Wizards @ Raptors,Raptors,Wizards,13.5,fanduel,102.0,2.02,0.495,102.0,0.495,-0.01,unknown,-105.0,1.9524,0.5122,-102.0,0.5049,-1.42,14,14,14
Luka Doncic,Lakers @ Celtics,Celtics,Lakers,28.5,ballybet,100.0,2.0,0.5,105.0,0.4878,-2.44,hardrockbet,-105.0,1.9524,0.5122,-105.0,0.5122,0.0,14,13,14
Onyeka Okongwu,Pacers @ Hawks,Hawks,Pacers,14.5,betparx,-104.0,1.9615,0.5098,100.0,0.5,-1.92,hardrockbet,-105.0,1.9524,0.5122,100.0,0.5,-2.38,14,13,14
Trey Murphy Iii,Pelicans @ Rockets,Rockets,Pelicans,20.5,prizepicks,100.0,2.0,0.5,154.0,0.3937,-21.26,prizepicks,100.0,2.0,0.5,-154.0,0.6063,21.26,14,14,14
Yves Missi,Pelicans @ Rockets,Rockets,Pelicans,7.5,unknown,105.0,2.05,0.4878,-126.0,0.5575,14.29,betrivers,-103.0,1.9709,0.5074,126.0,0.4425,-12.79,14,13,14
Bilal Coulibaly,Wizards @ Raptors,Raptors,Wizards,12.5,unknown,-105.0,1.9524,0.5122,-111.0,0.5261,2.72,prophetexchange,105.0,2.05,0.4878,111.0,0.4739,-2.85,12,13,13
Corey Kispert,Wizards @ Raptors,Raptors,Wizards,9.5,fanatics,-105.0,1.9524,0.5122,105.0,0.4878,-4.76,betonline,110.0,2.1,0.4762,-105.0,0.5122,7.56,13,13,13
Gabe Vincent,Lakers @ Celtics,Celtics,Lakers,6.5,hardrockbet,300.0,4.0,0.25,-107.0,0.5169,106.76,betmgm,105.0,2.05,0.4878,107.0,0.4831,-0.96,13,12,13
Gary Payton Ii,Pistons @ Warriors,Warriors,Pistons,8.5,betonline,-103.0,1.9709,0.5074,103.0,0.4926,-2.91,hardrockbet,100.0,2.0,0.5,-103.0,0.5074,1.48,12,12,13
Kevin Porter,Magic @ Bucks,Bucks,Magic,9.5,betmgm,-105.0,1.9524,0.5122,108.0,0.4808,-6.13,prophetexchange,120.0,2.2,0.4545,-108.0,0.5192,14.22,12,13,13
Myles Turner,Pacers @ Hawks,Hawks,Pacers,17.5,fanduel,-106.0,1.9434,0.5146,-106.0,0.5146,0.01,unknown,-105.0,1.9524,0.5122,106.0,0.4854,-5.23,13,13,13
Buddy Hield,Pistons @ Warriors,Warriors,Pistons,10.5,unknown,100.0,2.0,0.5,113.0,0.4695,-6.1,espnbet,105.0,2.05,0.4878,-113.0,0.5305,8.75,12,12,12
Cj Mccollum,Pelicans @ Rockets,Rockets,Pelicans,17.5,unknown,105.0,2.05,0.4878,103.0,0.4926,0.98,prizepicks,100.0,2.0,0.5,-103.0,0.5074,1.48,12,12,12
Jabari Smith,Pelicans @ Rockets,Rockets,Pelicans,11.5,prizepicks,100.0,2.0,0.5,100.0,0.5,0.0,prizepicks,100.0,2.0,0.5,100.0,0.5,0.0,12,11,12
Jalen Green,Pelicans @ Rockets,Rockets,Pelicans,22.5,hardrockbet,105.0,2.05,0.4878,143.0,0.4115,-15.64,unknown,100.0,2.0,0.5,-143.0,0.5885,17.7,12,12,12
Jalen Smith,Bulls @ Heat,Heat,Bulls,8.5,prizepicks,100.0,2.0,0.5,113.0,0.4695,-6.1,fanduel,104.0,2.04,0.4902,-113.0,0.5305,8.22,12,11,12
Jamal Shead,Wizards @ Raptors,Raptors,Wizards,11.5,prophetexchange,120.0,2.2,0.4545,103.0,0.4926,8.37,fanduel,-102.0,1.9804,0.5049,-103.0,0.5074,0.49,12,11,12
Miles Bridges,Nets @ Hornets,Hornets,Nets,25.5,fanduel,-102.0,1.9804,0.5049,-102.0,0.5049,-0.01,unknown,100.0,2.0,0.5,102.0,0.495,-1.0,12,12,12
